,site,company,title,price,ratingreview,url,status,redirect_url
1012,flipkart,vivo,"vivo Y22 (Metaverse Green, 64 GB)","₹14,499",4.2,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/b/k/v/-original-imaggfxnghmtgcnp.jpeg?q=70,Available,https://www.flipkart.com/vivo-y22-metaverse-green-64-gb/p/itmfb8eedc01096c?pid=MOBGHR2FFBQ9YW4T&lid=LSTMOBGHR2FFBQ9YW4T7IXHLV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_121&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBGHR2FFBQ9YW4T.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1013,flipkart,vivo,"vivo Y20A (Nebula Blue, 64 GB)","₹12,499",4.3,https://rukminim1.flixcart.com/image/312/312/kjlrb0w0/mobile/t/3/f/vivo-y20a-v2052-original-imafz4z8egkegqf7.jpeg?q=70,Available,https://www.flipkart.com/vivo-y20a-nebula-blue-64-gb/p/itm242688397dd1a?pid=MOBFYHGHAVKUUT3F&lid=LSTMOBFYHGHAVKUUT3FT1DVN1&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_122&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBFYHGHAVKUUT3F.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1014,flipkart,vivo,"vivo V23 Pro 5G (Stardust Black, 128 GB)","₹38,990",4.3,https://rukminim1.flixcart.com/image/312/312/ky0g58w0/mobile/a/n/d/-original-imagabvqhyaah4vh.jpeg?q=70,Available,https://www.flipkart.com/vivo-v23-pro-5g-stardust-black-128-gb/p/itmf5550a0e86c82?pid=MOBGA25PHHN2GUWD&lid=LSTMOBGA25PHHN2GUWDF8BAT3&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_123&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBGA25PHHN2GUWD.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1015,flipkart,vivo,"vivo U10 (Electric Blue, 32 GB)","₹10,990",4.4,https://rukminim1.flixcart.com/image/312/312/k51cpe80pkrrdj/mobile/e/g/k/vivo-u10-vivo-1916-pd1928cf-in-original-imafndgchgkpgetk.jpeg?q=70,Coming Soon,https://www.flipkart.com/vivo-u10-electric-blue-32-gb/p/itm6504d82d40e3c?pid=MOBFH6P4U8YWJSD4&lid=LSTMOBFH6P4U8YWJSD4LGBVPH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_124&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBFH6P4U8YWJSD4.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1016,flipkart,vivo,"vivo Y12G (Phantom Black, 64 GB)","₹13,498",4.3,https://rukminim1.flixcart.com/image/312/312/ks3jjbk0/mobile/y/v/j/y12g-v2068-vivo-original-imag5q39gxhcyewz.jpeg?q=70,Available,https://www.flipkart.com/vivo-y12g-phantom-black-64-gb/p/itm173a43f4ff525?pid=MOBG5KFFQDG3PZGZ&lid=LSTMOBG5KFFQDG3PZGZM4RGCJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_125&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBG5KFFQDG3PZGZ.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1017,flipkart,vivo,"vivo V23e 5G (Midnight Blue, 128 GB)","₹24,989",4.2,https://rukminim1.flixcart.com/image/312/312/kzvlua80/mobile/e/k/h/-original-imagbs8hxzndgxg5.jpeg?q=70,Available,https://www.flipkart.com/vivo-v23e-5g-midnight-blue-128-gb/p/itm90d9df020a3d3?pid=MOBGBMKTNVSSRY77&lid=LSTMOBGBMKTNVSSRY77ZCBFDO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_126&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBGBMKTNVSSRY77.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1018,flipkart,vivo,"vivo Y22 (Metaverse Green, 128 GB)","₹16,499",4.2,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/b/k/v/-original-imaggfxnghmtgcnp.jpeg?q=70,Available,https://www.flipkart.com/vivo-y22-metaverse-green-128-gb/p/itmfb8eedc01096c?pid=MOBGHR2FQZGSSTTD&lid=LSTMOBGHR2FQZGSSTTDPWOUAQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_127&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBGHR2FQZGSSTTD.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1019,flipkart,vivo,"vivo U10 (Electric Blue, 64 GB)","₹10,999",4.4,https://rukminim1.flixcart.com/image/312/312/k51cpe80pkrrdj/mobile/e/g/k/vivo-u10-vivo-1916-pd1928cf-in-original-imafndgchgkpgetk.jpeg?q=70,Coming Soon,https://www.flipkart.com/vivo-u10-electric-blue-64-gb/p/itm3c953aaf3c822?pid=MOBFHGPSYGHHQENF&lid=LSTMOBFHGPSYGHHQENFI3UKHS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_128&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBFHGPSYGHHQENF.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1020,flipkart,vivo,"vivo V15 Pro (Ruby Red, 128 GB)","₹32,990",4.5,https://rukminim1.flixcart.com/image/312/312/jrtj2q80/mobile/d/h/n/vivo-v15-pro-1818-pd1832f-ex-original-imafdj59mpmx89gf.jpeg?q=70,Coming Soon,https://www.flipkart.com/vivo-v15-pro-ruby-red-128-gb/p/itmffmh3damhbuga?pid=MOBFDHVQXCDJFDHN&lid=LSTMOBFDHVQXCDJFDHNF0DHHQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_129&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBFDHVQXCDJFDHN.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1021,flipkart,vivo,"vivo V23 Pro 5G (Stardust Black, 256 GB)","₹43,990",4.2,https://rukminim1.flixcart.com/image/312/312/ky0g58w0/mobile/a/n/d/-original-imagabvqhyaah4vh.jpeg?q=70,Available,https://www.flipkart.com/vivo-v23-pro-5g-stardust-black-256-gb/p/itmf5550a0e86c82?pid=MOBGA25PUSPF5JBE&lid=LSTMOBGA25PUSPF5JBEVDRGYK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_130&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBGA25PUSPF5JBE.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1022,flipkart,vivo,"vivo V17Pro (Midnight Ocean Black, 128 GB)","₹32,990",4.5,https://rukminim1.flixcart.com/image/312/312/k3xcdjk0pkrrdj/mobile/s/x/d/vivo-v17pro-vivo-1909-pd1931f-ex-original-imafkgvhzgngjdbz.jpeg?q=70,Coming Soon,https://www.flipkart.com/vivo-v17pro-midnight-ocean-black-128-gb/p/itm00a1e9ba4397c?pid=MOBFK87C8KKG9A4R&lid=LSTMOBFK87C8KKG9A4RRE37LZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_131&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBFK87C8KKG9A4R.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1023,flipkart,vivo,"vivo Y33T (Starry Gold, 128 GB)","₹18,888",4.4,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/d/o/f/-original-imagjdmz2dygj9v8.jpeg?q=70,Available,https://www.flipkart.com/vivo-y33t-starry-gold-128-gb/p/itme062156f13199?pid=MOBGGFRZQCTZ92ER&lid=LSTMOBGGFRZQCTZ92ER4RYDPN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_132&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBGGFRZQCTZ92ER.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1024,flipkart,vivo,"vivo Z1Pro (Sonic Black, 64 GB)","₹14,749",4.5,https://rukminim1.flixcart.com/image/312/312/k51cpe80pkrrdj/mobile/f/f/c/vivo-z1pro-vivo-1951-pd1911f-ex-original-imafhmyaytjannkv.jpeg?q=70,Coming Soon,https://www.flipkart.com/vivo-z1pro-sonic-black-64-gb/p/itmfghyebfrvjzfs?pid=MOBFHHT56NTTZKZ5&lid=LSTMOBFHHT56NTTZKZ5PWUNSS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_133&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBFHHT56NTTZKZ5.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1025,flipkart,vivo,"vivo Z1Pro (Sonic Blue, 64 GB)","₹14,749",4.5,https://rukminim1.flixcart.com/image/312/312/k51cpe80pkrrdj/mobile/f/w/t/vivo-z1pro-vivo-1951-pd1911f-ex-original-imafhmyayxdjghhm.jpeg?q=70,Coming Soon,https://www.flipkart.com/vivo-z1pro-sonic-blue-64-gb/p/itmfghyebfrvjzfs?pid=MOBFHHT5NZH8XCGB&lid=LSTMOBFHHT5NZH8XCGBSRHJKG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_134&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBFHHT5NZH8XCGB.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1026,flipkart,vivo,"vivo Z1Pro (Sonic Blue, 64 GB)","₹15,849",4.5,https://rukminim1.flixcart.com/image/312/312/k51cpe80pkrrdj/mobile/f/w/t/vivo-z1pro-vivo-1951-pd1911f-ex-original-imafhmyayxdjghhm.jpeg?q=70,Coming Soon,https://www.flipkart.com/vivo-z1pro-sonic-blue-64-gb/p/itmfghyebfrvjzfs?pid=MOBFHHT5ZETVHC4H&lid=LSTMOBFHHT5ZETVHC4H1MJSRL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_135&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBFHHT5ZETVHC4H.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1027,flipkart,vivo,"vivo U10 (Thunder Black, 32 GB)","₹10,990",4.4,https://rukminim1.flixcart.com/image/312/312/k51cpe80pkrrdj/mobile/g/y/h/vivo-u10-vivo-1916-pd1928f-in-original-imafndgcb8uuuenx.jpeg?q=70,Coming Soon,https://www.flipkart.com/vivo-u10-thunder-black-32-gb/p/itm04d50e8821b20?pid=MOBFHSZXSYN8HQQU&lid=LSTMOBFHSZXSYN8HQQU3V9S3U&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_136&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBFHSZXSYN8HQQU.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1028,flipkart,vivo,"vivo V9 (Pearl Black, 64 GB)","₹23,449",4.5,https://rukminim1.flixcart.com/image/312/312/jezzukw0/mobile/r/u/g/vivo-v9-1730-original-imaf3k6mrvdrhffm.jpeg?q=70,Available,https://www.flipkart.com/vivo-v9-pearl-black-64-gb/p/itmf3tfnpgcm6zkr?pid=MOBF3J4H2XT7QRUG&lid=LSTMOBF3J4H2XT7QRUGXXCDK3&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_137&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBF3J4H2XT7QRUG.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1029,flipkart,vivo,"vivo Y12G (Glacier Blue, 64 GB)","₹12,990",4.3,https://rukminim1.flixcart.com/image/312/312/ks3jjbk0/mobile/m/m/j/y12g-v2068-vivo-original-imag5q38qgy9ae7j.jpeg?q=70,Available,https://www.flipkart.com/vivo-y12g-glacier-blue-64-gb/p/itm173a43f4ff525?pid=MOBG5KFFXFNPQWKC&lid=LSTMOBG5KFFXFNPQWKCRBK0G3&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_138&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBG5KFFXFNPQWKC.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1030,flipkart,vivo,"vivo Y20G (Purist Blue, 64 GB)","₹14,049",4.3,https://rukminim1.flixcart.com/image/312/312/kksmikw0/mobile/d/c/8/y20g-v2037-vivo-original-imagy2huenfhhgyf.jpeg?q=70,Available,https://www.flipkart.com/vivo-y20g-purist-blue-64-gb/p/itm4f2cd46459e6c?pid=MOBFZX2GXQK2E4HC&lid=LSTMOBFZX2GXQK2E4HC5JFDSE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_139&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBFZX2GXQK2E4HC.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1031,flipkart,vivo,"vivo Z1x (Fusion Blue, 64 GB)","₹16,949",4.5,https://rukminim1.flixcart.com/image/312/312/k5bcscw0/mobile/a/c/f/vivo-z1x-vivo-1917-pd1921f-ex-original-imafkfdzd5cqwkbj.jpeg?q=70,Coming Soon,https://www.flipkart.com/vivo-z1x-fusion-blue-64-gb/p/itmba29cfcbec513?pid=MOBFJRPVSJ6PJ2RE&lid=LSTMOBFJRPVSJ6PJ2RER6R9CQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_140&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBFJRPVSJ6PJ2RE.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1032,flipkart,vivo,"vivo Z1x (Phantom Purple, 64 GB)","₹16,949",4.5,https://rukminim1.flixcart.com/image/312/312/k5bcscw0/mobile/5/3/4/vivo-z1x-vivo-1917-pd1921f-ex-original-imafkfdzz9v4djcz.jpeg?q=70,Coming Soon,https://www.flipkart.com/vivo-z1x-phantom-purple-64-gb/p/itmba29cfcbec513?pid=MOBFJRPVYZFWMJHG&lid=LSTMOBFJRPVYZFWMJHGN9FTZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_141&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBFJRPVYZFWMJHG.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1033,flipkart,vivo,"vivo Y20G (Obsidian Black, 64 GB)","₹14,049",4.3,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/y/d/k/y20g-v2065-v2037-vivo-original-imaghzxqepyrvkdh.jpeg?q=70,Available,https://www.flipkart.com/vivo-y20g-obsidian-black-64-gb/p/itm3113646589fe9?pid=MOBFZX2GHX8AYHFT&lid=LSTMOBFZX2GHX8AYHFTSNCQDT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_142&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBFZX2GHX8AYHFT.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1034,flipkart,vivo,"vivo V19 (Mystic Silver, 128 GB)","₹25,049",4.4,https://rukminim1.flixcart.com/image/312/312/k9stjm80/mobile/g/z/n/vivo-v19-vivo-1933-pd1969f-ex-original-imafrgnzzumcn2zw.jpeg?q=70,Coming Soon,https://www.flipkart.com/vivo-v19-mystic-silver-128-gb/p/itmed4ec38e1540c?pid=MOBFPZFKEGRE3GZN&lid=LSTMOBFPZFKEGRE3GZNMOEA3Q&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_143&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBFPZFKEGRE3GZN.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1035,flipkart,vivo,"vivo V19 (Piano Black, 128 GB)","₹25,049",4.4,https://rukminim1.flixcart.com/image/312/312/k9stjm80/mobile/7/r/j/vivo-v19-vivo-1933-pd1969f-ex-original-imafrgnzfaq75awm.jpeg?q=70,Coming Soon,https://www.flipkart.com/vivo-v19-piano-black-128-gb/p/itmed4ec38e1540c?pid=MOBFPZFKPRV547RJ&lid=LSTMOBFPZFKPRV547RJ7CK5DV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_6_144&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=e11345ec-7ef7-4ec9-a849-35310822595b.MOBFPZFKPRV547RJ.SEARCH&ppt=None&ppn=None&ssid=bmklpjxb4g0000001667142655228
1036,flipkart,vivo,"vivo V21 5G (Sunset Dazzle, 256 GB)","₹30,990",4.3,https://rukminim1.flixcart.com/image/312/312/ko1smfk0/mobile/0/y/p/v21-5g-pd2083f-ex-vivo-original-imag2kzczrpgc6s3.jpeg?q=70,Available,https://www.flipkart.com/vivo-v21-5g-sunset-dazzle-256-gb/p/itm9ec0280d66549?pid=MOBG2AFC5MJEXZYN&lid=LSTMOBG2AFC5MJEXZYNBZJ3RM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_145&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=7cc86a91-7b08-429d-bc0d-caf3785dc472.MOBG2AFC5MJEXZYN.SEARCH&ppt=None&ppn=None&ssid=am6nlnuvc00000001667142656490
1037,flipkart,vivo,"vivo Y15 (Aqua Blue, 64 GB)","₹15,499",4.4,https://rukminim1.flixcart.com/image/312/312/k0bbb0w0pkrrdj/mobile-refurbished/u/z/y/y15-64-u-1901-vivo-4-original-imafh432tzf8zgh4.jpeg?q=70,Coming Soon,https://www.flipkart.com/vivo-y15-aqua-blue-64-gb/p/itmfgadf77s87w8x?pid=MOBFGQQYZMGHMQZH&lid=LSTMOBFGQQYZMGHMQZHES4HHJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_146&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=7cc86a91-7b08-429d-bc0d-caf3785dc472.MOBFGQQYZMGHMQZH.SEARCH&ppt=None&ppn=None&ssid=am6nlnuvc00000001667142656490
1038,flipkart,vivo,"vivo Y15 (Burgundy Red, 64 GB)","₹15,499",4.4,https://rukminim1.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/j/y/p/y15-64-d-1901-vivo-4-original-imafh432armpbxhs.jpeg?q=70,Coming Soon,https://www.flipkart.com/vivo-y15-burgundy-red-64-gb/p/itmfgadf77s87w8x?pid=MOBFGQQYNC3WKZNU&lid=LSTMOBFGQQYNC3WKZNUYZMDQZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_147&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=7cc86a91-7b08-429d-bc0d-caf3785dc472.MOBFGQQYNC3WKZNU.SEARCH&ppt=None&ppn=None&ssid=am6nlnuvc00000001667142656490
1039,flipkart,vivo,"vivo Y73 (Roman Black, 128 GB)","₹19,999",4.4,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/t/7/q/-original-imagjdmzzkzzsmhe.jpeg?q=70,Available,https://www.flipkart.com/vivo-y73-roman-black-128-gb/p/itmc43d8d9608644?pid=MOBG3H2256FDHUFZ&lid=LSTMOBG3H2256FDHUFZBQKGG0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_148&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=7cc86a91-7b08-429d-bc0d-caf3785dc472.MOBG3H2256FDHUFZ.SEARCH&ppt=None&ppn=None&ssid=am6nlnuvc00000001667142656490
1040,flipkart,vivo,"vivo X50 (Frost Blue, 128 GB)","₹34,849",4.3,https://rukminim1.flixcart.com/image/312/312/kcm9t3k0/mobile/t/k/m/vivo-x50-vivo-2004-original-imaftppacmcg2m5q.jpeg?q=70,Available,https://www.flipkart.com/vivo-x50-frost-blue-128-gb/p/itmf5442a3d4f599?pid=MOBFTGKRJYTHHTKM&lid=LSTMOBFTGKRJYTHHTKMPKPUYM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_149&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=7cc86a91-7b08-429d-bc0d-caf3785dc472.MOBFTGKRJYTHHTKM.SEARCH&ppt=None&ppn=None&ssid=am6nlnuvc00000001667142656490
1041,flipkart,vivo,"vivo V21 5G (Dusk Blue, 256 GB)","₹39,000",4.3,https://rukminim1.flixcart.com/image/312/312/ko1smfk0/mobile/r/v/p/v21-5g-pd2083f-ex-vivo-original-imag2kzc5ahy9cfk.jpeg?q=70,Available,https://www.flipkart.com/vivo-v21-5g-dusk-blue-256-gb/p/itm9ec0280d66549?pid=MOBG2AFCWKQH3W5F&lid=LSTMOBG2AFCWKQH3W5FJLUN98&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_150&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=7cc86a91-7b08-429d-bc0d-caf3785dc472.MOBG2AFCWKQH3W5F.SEARCH&ppt=None&ppn=None&ssid=am6nlnuvc00000001667142656490
1042,flipkart,vivo,"vivo V20 Pro (Sunset Melody, 128 GB)","₹25,855",4.4,https://rukminim1.flixcart.com/image/312/312/khwbde80/mobile/z/8/f/vivo-v20-pro-pd2020f-ex-original-imafxsyc9zpgfkuz.jpeg?q=70,Available,https://www.flipkart.com/vivo-v20-pro-sunset-melody-128-gb/p/itm154c5af487ca8?pid=MOBFXK94MYTARZ8F&lid=LSTMOBFXK94MYTARZ8F85KPUR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_151&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=7cc86a91-7b08-429d-bc0d-caf3785dc472.MOBFXK94MYTARZ8F.SEARCH&ppt=None&ppn=None&ssid=am6nlnuvc00000001667142656490
1043,flipkart,vivo,"vivo Y69 (Gold, 32 GB)","₹14,990",4.3,https://rukminim1.flixcart.com/image/312/312/j6gs6fk0/mobile/z/v/b/vivo-y69-pd1705-original-imaewxd4q8vy87gr.jpeg?q=70,Coming Soon,https://www.flipkart.com/vivo-y69-gold-32-gb/p/itmexcrcrcgxgqyv?pid=MOBEWW2DHYDRNZVB&lid=LSTMOBEWW2DHYDRNZVB8GEKTX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_152&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=7cc86a91-7b08-429d-bc0d-caf3785dc472.MOBEWW2DHYDRNZVB.SEARCH&ppt=None&ppn=None&ssid=am6nlnuvc00000001667142656490
1044,flipkart,vivo,"vivo V20 Pro (Midnight Jazz, 128 GB)","₹25,855",4.4,https://rukminim1.flixcart.com/image/312/312/khwbde80/mobile/h/y/j/vivo-v20-pro-pd2020f-ex-original-imafxsycvgpdpx6z.jpeg?q=70,Available,https://www.flipkart.com/vivo-v20-pro-midnight-jazz-128-gb/p/itm154c5af487ca8?pid=MOBFXK94NTHAHHYJ&lid=LSTMOBFXK94NTHAHHYJHIGUVT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_153&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=7cc86a91-7b08-429d-bc0d-caf3785dc472.MOBFXK94NTHAHHYJ.SEARCH&ppt=None&ppn=None&ssid=am6nlnuvc00000001667142656490
1045,flipkart,vivo,"vivo Y20i (Dawn White, 64 GB)","₹11,490",4.4,https://rukminim1.flixcart.com/image/312/312/kelptow0/mobile/8/f/e/vivo-y20i-v2027-original-imafv8x9hvshjskf.jpeg?q=70,Available,https://www.flipkart.com/vivo-y20i-dawn-white-64-gb/p/itma9dadd2db55ed?pid=MOBFUU8SKVMCX8FE&lid=LSTMOBFUU8SKVMCX8FEEVNNCA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_154&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=7cc86a91-7b08-429d-bc0d-caf3785dc472.MOBFUU8SKVMCX8FE.SEARCH&ppt=None&ppn=None&ssid=am6nlnuvc00000001667142656490
1046,flipkart,vivo,"vivo Y20i (Nebula Blue, 64 GB)","₹11,490",4.4,https://rukminim1.flixcart.com/image/312/312/kelptow0/mobile/b/w/t/vivo-y20i-v2027-original-imafv8x9vthswmbx.jpeg?q=70,Available,https://www.flipkart.com/vivo-y20i-nebula-blue-64-gb/p/itma9dadd2db55ed?pid=MOBFUU8SHSR3ZBWT&lid=LSTMOBFUU8SHSR3ZBWTRFBT6E&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_155&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=7cc86a91-7b08-429d-bc0d-caf3785dc472.MOBFUU8SHSR3ZBWT.SEARCH&ppt=None&ppn=None&ssid=am6nlnuvc00000001667142656490
1047,flipkart,vivo,"vivo Y20 (Obsidian Black, 64 GB)","₹13,490",4.3,https://rukminim1.flixcart.com/image/312/312/kex5ci80/mobile/h/j/z/vivo-y20-v2029-original-imafvhytjazhvumy.jpeg?q=70,Available,https://www.flipkart.com/vivo-y20-obsidian-black-64-gb/p/itm10285cb0a8dd9?pid=MOBFUU8S63ZM4UET&lid=LSTMOBFUU8S63ZM4UETAO6UT9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_156&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=7cc86a91-7b08-429d-bc0d-caf3785dc472.MOBFUU8S63ZM4UET.SEARCH&ppt=None&ppn=None&ssid=am6nlnuvc00000001667142656490
1048,flipkart,vivo,"vivo Y20 (Purist Blue, 64 GB)","₹13,490",4.3,https://rukminim1.flixcart.com/image/312/312/kex5ci80/mobile/3/r/a/vivo-y20-v2029-original-imafvhytqrdnhhq6.jpeg?q=70,Available,https://www.flipkart.com/vivo-y20-purist-blue-64-gb/p/itm10285cb0a8dd9?pid=MOBFUU8SGHTDYC6F&lid=LSTMOBFUU8SGHTDYC6FRWCZQY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_7_157&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=7cc86a91-7b08-429d-bc0d-caf3785dc472.MOBFUU8SGHTDYC6F.SEARCH&ppt=None&ppn=None&ssid=am6nlnuvc00000001667142656490
